Age,Gender,Introversion.Score,Sensing.Score,Thinking.Score,Judging.Score,Interest,Personality,IE
37,Female,1.95095,6.441510623,6.47156,6.616116708,Unknown,ISTJ,I
26,Female,0.41281,5.757027208,3.38753,3.011179613,Others,INFP,I
30,Female,0.29909,3.189160555,3.67566,3.697697491,Unknown,INFP,I
37,Male,6.09544,5.696367809,7.94236,4.948672259,Sports,ENTP,E
23,Male,4.64281,6.461468631,4.45741,6.541937838,Unknown,ISFJ,I
34,Female,4.66756,6.291461784,0.61122,8.051336341,Unknown,ESFJ,E
23,Male,2.09198,7.161321239,8.36801,3.677845999,Technology,ISTP,I
32,Female,3.31365,6.440300867,3.69644,6.521624298,Technology,ESFJ,E
24,Female,6.61102,7.591481966,2.11068,7.434462423,Arts,ESFJ,E
20,Female,3.09702,5.183652201,9.26381,6.060798001,Arts,ENTJ,E
28,Male,9.93345,5.398975143,0.14307,6.791997428,Arts,ENFJ,E
27,Male,6.96084,6.159295096,8.24853,3.345461431,Sports,ESTP,E
28,Female,8.34535,6.168213775,9.66313,6.577073138,Arts,ESTJ,E
23,Male,2.00887,6.840187931,1.75162,6.458496779,Arts,ISFJ,I
22,Male,9.29539,7.049270304,5.22209,4.096849139,Arts,ESFP,E
29,Male,6.78229,7.420241032,6.86201,7.320482509,Unknown,ESTJ,E
29,Female,3.40135,2.547714877,9.02313,5.539691914,Arts,INTP,I
23,Female,1.43992,4.81491115,5.77675,5.962782758,Unknown,INTP,I
24,Male,7.63388,3.884088936,7.76802,6.011294278,Unknown,ENTP,E
31,Female,2.04768,7.343407344,5.56734,4.785716233,Unknown,ISTP,I
22,Female,4.31572,6.25650788,0.02508,5.613341636,Others,ENFP,E
34,Female,3.12773,4.021136881,8.0672,5.520733894,Sports,INTJ,I
24,Female,1.39869,4.532941853,0.91412,3.598612135,Arts,INFP,I
28,Male,0.2354,6.519358325,1.92148,6.719999586,Arts,ISFJ,I
30,Male,8.44503,5.148590781,1.56721,2.976300168,Unknown,ENFP,E
22,Male,9.46588,6.352139774,1.22536,5.386411332,Arts,ENFP,E
40,Male,1.7088,2.802768741,3.33645,6.051899309,Arts,INFJ,I
33,Female,4.17488,6.543387133,8.3619,6.055620999,Sports,ISTJ,I
24,Female,2.54738,5.823818838,8.7375,6.368993067,Unknown,INTJ,I
30,Female,6.39306,6.29181845,5.8693,6.650888186,Others,ESTJ,E
28,Female,1.96592,6.382349477,2.62509,6.170240134,Unknown,ISFJ,I
32,Female,7.57314,6.109563437,1.58511,6.146223483,Unknown,ESFJ,E
23,Male,7.83629,4.047269914,2.74249,4.432182647,Sports,ENFP,E
30,Female,1.66449,6.754237281,8.23827,4.968460486,Unknown,ISTP,I
28,Male,4.48658,6.470524351,9.14941,3.996626738,Technology,ISTP,I
27,Male,0.75889,5.141602614,2.02598,5.746379591,Arts,INFP,I
23,Female,3.38003,6.033310915,7.72692,7.080553026,Arts,INTP,I
24,Male,9.56751,5.639362526,5.39172,6.396500733,Sports,ENFJ,E
24,Male,0.58805,6.620290235,7.53069,6.789419698,Others,ISTJ,I
23,Male,7.53379,4.712810108,9.78894,6.086233052,Others,ENTJ,E
25,Male,4.81775,6.262072191,7.34904,4.32665722,Technology,ESTP,E
28,Male,5.28581,7.380210449,7.024,3.684205649,Arts,ISTP,I
21,Male,1.93516,5.831332801,9.88326,7.39327374,Others,INTJ,I
22,Female,0.05253,5.193911845,5.81665,4.840693946,Unknown,INTP,I
27,Male,5.70998,6.397816475,2.37241,6.292151155,Unknown,ESFJ,E
23,Male,6.43262,5.532100569,4.40426,7.112656736,Sports,ENFJ,E
28,Male,3.15214,4.640321443,2.026,6.118646841,Unknown,INFJ,I
25,Female,2.93478,7.21670033,3.6071,4.023311024,Technology,ISFP,I
31,Male,7.27189,6.684146804,8.51915,7.181595745,Others,ESTJ,E
22,Male,6.18805,6.177541299,7.3428,6.606460053,Unknown,ESTJ,E
35,Male,4.13492,6.162945438,5.1268,6.117268346,Unknown,ESFJ,E
33,Male,3.26711,6.290315482,6.33718,5.95394786,Others,ISFP,I
25,Male,5.93107,6.255307591,3.55179,4.864651422,Unknown,ESFP,E
21,Female,7.82994,3.992747717,1.02647,5.365858837,Unknown,ENFP,E
22,Male,8.9985,6.148669718,4.53398,6.203953616,Unknown,ENFJ,E
24,Female,5.5686,6.680770017,7.544,6.966196727,Unknown,ESTJ,E
35,Female,5.76649,4.727730376,2.32123,7.448796831,Unknown,ENFJ,E
28,Female,1.08522,5.294882208,2.69251,3.565674567,Unknown,INFP,I
30,Female,2.31885,6.809969378,1.28982,4.038566459,Arts,ISFP,I
33,Male,0.68994,6.516274593,3.70402,5.255710047,Unknown,ISFP,I
21,Female,1.18223,5.484504515,5.84311,5.56348932,Arts,INTP,I
26,Male,0.8859,6.119238319,0.72235,6.776673286,Arts,ISFJ,I
30,Female,4.39771,6.931357538,8.61993,5.066751648,Arts,ESTP,E
20,Female,2.65111,5.199474195,7.80508,7.161078584,Unknown,INTJ,I
28,Male,2.17913,5.269045415,5.08408,6.806062885,Unknown,INFJ,I
39,Male,4.39818,4.549992952,5.09386,6.373233536,Unknown,INFJ,I
25,Male,5.36334,6.417768957,6.32156,7.890077448,Unknown,ESFJ,E
24,Female,2.9248,6.223862947,6.30187,2.814309379,Technology,ESTP,E
39,Female,1.89903,6.894879414,4.6738,6.487096073,Arts,ISTJ,I
26,Male,7.057,2.770507736,4.65972,3.345354369,Unknown,ENFP,E
28,Male,1.52663,4.806687968,8.92115,6.711780806,Technology,INTJ,I
31,Male,3.29862,6.42494591,7.4161,3.965264065,Arts,ISTP,I
25,Male,1.38143,6.875070567,7.27963,5.69877421,Sports,ISTJ,I
37,Female,4.08799,6.276717471,4.85202,6.050666497,Arts,ESTJ,E
22,Female,1.20739,6.290922618,9.01931,7.610919381,Unknown,ISTJ,I
22,Female,1.26736,4.754855134,3.20764,6.446366614,Unknown,INFJ,I
36,Male,4.56893,6.411277479,5.96415,6.17462273,Unknown,ESFJ,E
32,Female,9.33752,6.462723777,0.34133,3.142447015,Sports,ESFP,E
32,Male,6.30491,6.910449494,4.89659,3.997679689,Arts,ESFP,E
37,Female,0.43145,7.028009676,2.6631,6.25018133,Arts,ISFJ,I
32,Female,5.38141,6.448697428,0.98864,5.050008386,Unknown,ESFP,E
32,Female,0.22111,6.612518017,7.27614,5.546278705,Sports,ISTJ,I
26,Male,5.18262,7.258207834,3.52543,6.181647854,Others,ISFJ,I
21,Female,0.61805,7.150764806,1.18892,6.225138747,Unknown,INFJ,I
30,Female,3.29544,3.498827392,5.8536,6.167184236,Arts,INTP,I
25,Male,7.29427,3.995910168,2.11045,6.104103975,Unknown,ENFJ,E
27,Male,2.02937,6.87612275,1.32201,1.986419711,Unknown,ISFP,I
26,Female,7.2148,6.248306891,9.36764,5.61186695,Unknown,ESTP,E
27,Female,3.41069,6.877756139,2.39722,6.164407516,Unknown,ESFJ,E
27,Male,6.2978,6.19383252,8.57286,4.494080458,Technology,ESTP,E
34,Male,4.07516,5.595268068,5.6703,4.918846165,Arts,ENTP,E
26,Male,6.22247,6.05539131,0.50517,5.719546406,Sports,ENFJ,E
25,Male,7.86619,5.832235707,0.18063,6.83186443,Sports,ENFJ,E
23,Female,8.87524,5.272382788,0.11447,6.763827306,Arts,ENFJ,E
19,Female,9.66795,5.219072725,1.34484,7.082565887,Others,ENFJ,E
22,Female,2.14451,3.230999369,9.88927,0.146874884,Technology,INTP,I
22,Female,8.75356,3.492171452,2.619,6.115870639,Technology,ENFJ,E
22,Female,3.73729,5.066632989,3.25829,6.544605602,Unknown,ENFJ,E
19,Female,2.89766,5.958913278,9.21795,4.406204492,Others,INTP,I
37,Male,9.73211,7.33688781,3.93916,7.678755874,Others,ESFJ,E
25,Male,7.63188,5.080469944,4.92831,5.593018167,Sports,ENFJ,E
23,Male,2.85102,4.679826311,1.45312,6.443095574,Unknown,INFJ,I
20,Male,4.24088,4.905868756,3.75276,6.074013084,Sports,INFJ,I
30,Male,1.3213,7.044357773,2.30119,6.435170165,Unknown,ISFJ,I
29,Female,3.40262,3.81863609,5.43206,5.88200447,Sports,INFJ,I
27,Male,2.33169,5.296376956,0.92309,6.022203207,Unknown,INFJ,I
28,Male,5.01885,6.66417558,6.67092,4.106222965,Unknown,ESTP,E
35,Male,9.11802,5.180584142,9.48027,5.887688485,Unknown,ENTP,E
24,Male,5.99515,6.828540884,9.01019,5.813239522,Others,ESTP,E
32,Male,2.55324,6.33673629,9.3179,7.153964109,Unknown,ISTJ,I
24,Female,1.11829,5.42956405,2.00372,2.961303529,Unknown,INFP,I
27,Female,2.05192,6.277851021,7.54959,4.758275557,Unknown,ISTP,I
23,Male,8.62116,8.764624176,7.79215,4.901772125,Unknown,ESTP,E
23,Male,4.85482,3.625181743,8.3258,6.132692311,Unknown,ENTJ,E
26,Female,7.61269,5.214403107,6.24906,6.163392175,Others,ENTJ,E
25,Female,0.24753,3.339410633,8.8936,6.899181391,Unknown,INTJ,I
30,Female,1.82589,6.237009863,9.00689,5.891553171,Others,ISTP,I
28,Male,4.48857,7.159350633,7.13548,6.056813697,Sports,ISTJ,I
28,Female,0.26337,6.640112687,8.17643,5.639484857,Arts,ISTP,I
28,Male,5.44767,6.306387759,4.07274,6.821165014,Unknown,ESFJ,E
32,Female,0.48639,6.253924548,0.67265,6.30196142,Others,ISFP,I
38,Male,1.86586,6.793747688,7.67896,5.156823587,Sports,ISTJ,I
35,Female,0.23454,7.214552488,8.74546,6.142450101,Unknown,ISTJ,I
21,Female,8.77296,6.655330462,6.67152,6.60568405,Unknown,ENTJ,E
38,Female,1.69163,7.103042106,5.53401,6.945669243,Unknown,ISTJ,I
21,Male,2.71733,6.504945344,9.97987,5.939601863,Sports,INTJ,I
21,Female,6.43373,4.97919545,9.0636,5.902842826,Technology,ENTP,E
25,Female,4.33145,6.324028521,3.30723,4.048907123,Arts,ISFP,I
38,Male,0.08436,3.073863322,9.96297,1.96589235,Sports,INTP,I
29,Female,2.17356,6.166016729,9.31744,6.481436712,Technology,ISTJ,I
22,Female,8.83998,3.635076268,8.22057,4.253670618,Arts,ENTP,E
24,Male,0.70954,6.066577193,5.99954,5.425722598,Sports,INFJ,I
21,Male,3.35575,3.902275524,8.7386,5.173060364,Unknown,INTP,I
31,Male,3.65182,6.281299326,9.88133,6.207647785,Technology,ESTJ,E
21,Female,4.83811,5.932951518,5.93429,6.498700281,Arts,ENTJ,E
28,Male,1.05841,5.62668598,0.74013,3.824592705,Sports,INFP,I
22,Male,5.73592,4.476754949,8.60549,5.399250389,Others,ENTP,E
26,Female,3.18734,6.555708581,1.93327,6.432382599,Arts,ISFJ,I
24,Male,5.01268,6.707595068,3.93676,5.437652404,Sports,ESFJ,E
22,Male,7.91482,6.854927825,6.98679,6.658481523,Technology,ENTJ,E
22,Male,6.61184,5.712051807,2.15006,5.587723295,Others,ENFP,E
26,Female,1.62545,5.553908496,7.412,5.990058809,Sports,INTJ,I
32,Female,5.15543,6.749259436,7.09898,6.716391616,Technology,ESTJ,E
24,Female,9.15029,7.288209242,1.23,7.310468682,Unknown,ESFJ,E
31,Female,6.63023,5.576645249,1.70036,5.803204913,Sports,ENFJ,E
32,Female,2.97243,5.531156567,7.43888,2.664466655,Arts,INTP,I
27,Female,3.79042,6.186184642,6.46624,6.593047692,Arts,ESTJ,E
26,Male,5.41445,7.740727275,6.11966,3.672451093,Others,ESFP,E
24,Male,7.8107,5.671335523,5.52241,6.08204384,Sports,ENFJ,E
25,Female,1.48577,4.256615314,8.01983,4.476656674,Arts,INTP,I
43,Male,0.2704,6.268974753,1.04027,4.564316631,Unknown,ISFP,I
35,Male,1.94142,6.32353154,9.54554,6.176780499,Unknown,ISTJ,I
30,Female,0.60387,6.619802806,7.69774,4.415759332,Unknown,ISTP,I
27,Male,3.95989,7.595565309,7.34425,3.293589285,Others,ESTP,E
23,Male,1.06108,4.786332606,2.29404,4.673945248,Others,INFP,I
34,Female,4.76298,6.61288305,7.18721,6.276549904,Arts,ESTJ,E
27,Male,1.52614,5.571789825,0.05419,5.99268895,Arts,INFP,I
23,Male,7.98311,5.928310077,6.17457,6.712395401,Others,ENFJ,E
25,Female,4.98538,5.33598456,6.91357,3.619803432,Others,ENTP,E
44,Female,6.72881,5.917939972,3.12354,3.885582241,Arts,ENFP,E
24,Female,0.27235,6.480016684,9.42014,4.674363499,Technology,ISTP,I
20,Male,1.53991,4.5757858,1.7378,5.291404178,Sports,INFJ,I
33,Male,3.06912,4.898528452,6.65918,6.776741155,Others,INTJ,I
27,Male,6.79721,3.623230763,5.71987,6.015504528,Technology,ENFJ,E
26,Female,5.1896,6.566496062,4.73732,6.369011057,Others,ESFJ,E
21,Male,5.70948,7.95090774,6.66559,5.136437241,Sports,ENTJ,E
23,Male,2.84782,5.38665823,4.83882,5.841161751,Sports,INFJ,I
27,Female,7.53904,5.872940901,1.75714,6.140449572,Sports,ENFJ,E
24,Female,5.17382,4.355471539,2.35804,6.607006149,Unknown,ENFJ,E
31,Male,8.03708,4.273653839,2.06213,7.404845417,Sports,ENFJ,E
35,Female,5.22975,7.010464669,1.02376,4.522385771,Unknown,ESFP,E
35,Female,4.09109,6.155350754,7.29961,1.991171477,Unknown,ISTP,I
31,Male,3.39159,6.275073695,8.92194,5.92591831,Unknown,ISTP,I
32,Male,8.79401,6.185157516,5.23917,6.114916094,Technology,ESFJ,E
25,Male,2.89703,6.290756424,3.68567,6.426291607,Others,ISFJ,I
27,Male,9.41206,7.0465074,7.17901,5.469611046,Others,ESTP,E
35,Female,3.45607,4.19898766,3.20461,7.402116444,Unknown,INFJ,I
24,Female,2.61735,4.998085092,6.31116,6.031112149,Others,INTJ,I
35,Male,7.67419,6.228057928,2.93557,6.767710126,Unknown,ESFJ,E
36,Female,3.68454,4.843990878,8.96007,6.657161293,Arts,ENTJ,E
27,Male,4.5023,4.246210204,3.14682,2.24684736,Sports,INFP,I
28,Male,7.46054,8.154480877,8.63404,6.099303836,Arts,ESTJ,E
23,Male,0.94269,7.374290034,9.1963,3.490532147,Technology,ISTP,I
25,Male,2.46707,6.213264418,0.08476,1.102562519,Unknown,ISFP,I
23,Female,9.09804,5.219105243,1.91319,5.837329235,Technology,ENFP,E
21,Male,1.78842,5.586074792,9.3356,2.618278105,Technology,INTP,I
23,Male,2.56295,7.934471277,8.09313,6.111379817,Technology,ISTJ,I
27,Male,2.47231,4.478042541,1.22053,4.66210894,Unknown,INFP,I
22,Male,8.37598,5.206329957,9.6487,1.579377768,Sports,ENTP,E
33,Male,4.15572,5.614708422,7.16799,4.412319678,Technology,ENTP,E
36,Female,5.87968,5.920665757,2.26925,5.619313665,Technology,ENFP,E
30,Female,4.69775,7.157517953,4.97149,6.242615506,Unknown,ESFJ,E
30,Female,0.61804,6.260677106,9.83042,3.200806868,Unknown,ISTP,I
26,Female,4.74501,1.601034679,9.19544,7.810049646,Unknown,ENTJ,E
28,Female,4.63512,6.144566519,6.63361,5.363392871,Sports,ESTP,E
29,Male,3.40504,4.668183152,6.74974,5.109756155,Sports,INTJ,I
25,Female,9.61692,5.007721588,6.03215,3.718993369,Others,ENTP,E
39,Male,0.09618,6.167923849,3.24772,6.169629774,Unknown,ISFJ,I
24,Female,1.83366,6.402629285,4.27092,5.564858549,Others,ISFP,I
23,Male,1.54459,6.831932387,2.21975,2.612421769,Arts,INFP,I
22,Female,9.89735,4.012338463,8.09153,6.033086261,Arts,ENTJ,E
23,Male,3.50849,6.186476822,7.27696,6.039889484,Unknown,ISTJ,I
34,Female,1.47565,4.615065395,9.15439,3.315465157,Technology,INTP,I
24,Male,0.05967,4.322247074,4.63548,2.912232315,Unknown,INFP,I
30,Female,7.8468,6.933103716,8.46308,4.410294778,Technology,ESTP,E
35,Male,1.18899,6.422183941,7.58404,6.087310883,Unknown,ISTJ,I
33,Male,1.79046,6.692342368,9.74243,5.914656223,Sports,ISTJ,I
23,Male,1.27367,5.308390415,7.246,4.229731729,Technology,INTP,I
29,Male,6.76327,6.453852047,6.0784,4.527617473,Others,ESFP,E
27,Male,1.13754,6.539498965,8.82215,6.147615893,Arts,ISTJ,I
23,Female,9.3189,3.762361262,6.78809,7.436162545,Unknown,ENTJ,E
32,Male,6.15813,5.516574904,8.64305,6.406348729,Others,ENTJ,E
25,Male,6.4585,6.858716312,8.259,6.150512868,Unknown,ESTJ,E
22,Female,0.12397,5.380531304,9.74693,6.406005201,Unknown,INTJ,I
25,Male,4.46226,3.816704119,2.68046,6.132088897,Unknown,INFJ,I
28,Female,0.4984,4.466250762,3.03149,5.157351677,Others,INFP,I
20,Male,2.70838,3.641089466,0.37532,5.710498569,Unknown,INFP,I
42,Male,7.55013,6.096367216,8.73593,6.765665277,Technology,ENTJ,E
33,Female,3.7576,5.117348287,0.26086,6.524764236,Arts,ENFJ,E
19,Female,9.81291,8.06127575,7.71192,3.292095483,Others,ENTP,E
26,Female,5.55026,5.319525444,4.33217,6.416957272,Sports,ENFJ,E
21,Female,2.6199,6.31499524,6.30551,5.515788651,Others,INTP,I
27,Male,2.87335,4.007541189,3.3765,4.649920262,Arts,INFP,I
27,Male,4.90613,7.580249648,8.67618,6.273671329,Unknown,ISTJ,I
26,Male,1.27476,6.398662003,9.68447,6.580811611,Arts,ISTJ,I
31,Male,8.22018,6.304095816,7.12342,4.213857424,Unknown,ESTP,E
24,Male,3.55791,6.556176834,3.07701,5.166528523,Sports,ISFJ,I
24,Male,5.60299,5.497246995,2.06207,6.251606388,Technology,ENFJ,E
22,Male,6.1864,3.856742501,0.46624,3.647445322,Unknown,ENFP,E
32,Male,2.74056,6.781959165,4.6943,3.724823302,Unknown,ISFP,I
29,Female,0.66717,5.828174281,7.12257,6.345303559,Technology,INTJ,I
23,Female,1.97929,3.847666308,6.82571,6.219341952,Unknown,INTP,I
27,Male,1.68605,3.894077113,6.33725,6.133325996,Arts,INTJ,I
28,Male,5.16253,5.28803438,8.03568,6.007879516,Others,INTJ,I
28,Female,4.68153,4.209920554,1.95411,6.780800188,Technology,ENFJ,E
24,Female,5.49914,5.940346519,7.37291,6.0190601,Technology,ENTJ,E
25,Male,7.89838,5.846793951,7.51906,6.673526673,Others,ENTJ,E
31,Male,2.77002,6.914540165,3.28852,3.864078347,Sports,ISFP,I
29,Female,8.27877,4.287463279,7.18722,6.246230502,Others,ENTJ,E
27,Female,0.58262,5.535560559,6.50511,6.662646097,Unknown,INTJ,I
28,Male,1.32949,6.704714519,7.05582,5.283091648,Unknown,ISTP,I
28,Female,0.55332,6.799758229,2.12329,5.778875577,Unknown,ISFP,I
27,Female,0.95464,6.111450388,9.76465,8.367679608,Technology,ISTP,I
24,Female,2.7727,3.97473047,3.27968,5.725694138,Unknown,ENFP,E
27,Male,7.15565,6.543525378,8.58327,3.647184176,Others,ESTP,E
31,Male,7.39478,6.19425669,7.06877,6.730303914,Sports,ESTJ,E
28,Female,2.59139,7.726625616,5.00612,7.492092445,Arts,ISTP,I
28,Male,6.08716,5.250036831,0.55092,6.425195005,Unknown,ENFJ,E
22,Male,7.58904,4.459240227,7.26303,5.045439908,Arts,ENTP,E
30,Female,6.25941,6.554279479,7.90715,6.37077942,Arts,ESTJ,E
25,Female,4.32338,6.292222962,8.17788,6.230691166,Arts,ESTJ,E
32,Female,1.22976,6.528737621,8.59161,4.204156104,Sports,ISTP,I
28,Male,9.59402,6.465995089,1.21909,5.013274377,Sports,ESFJ,E
21,Female,1.63012,6.52008993,9.8694,5.82477099,Arts,INTP,I
26,Female,6.18257,5.363493173,3.0526,6.239097844,Unknown,ENFJ,E
26,Male,2.64229,6.150295208,6.56882,6.605809097,Unknown,ISTJ,I
25,Male,8.46491,6.180744162,1.70788,6.746121631,Others,ESFP,E
25,Male,6.87954,6.076069022,8.67822,6.26885822,Arts,ENTJ,E
24,Male,4.77626,6.628704681,3.7003,7.038461698,Arts,ESFJ,E
21,Male,4.02482,4.712087408,5.65108,3.725455724,Arts,ENTP,E
21,Female,7.37116,7.596445178,5.85583,1.781697049,Unknown,ENTP,E
26,Male,2.92129,6.815551819,6.41601,6.609325368,Arts,ISTJ,I
32,Female,1.82558,6.538057492,4.51745,6.778380769,Arts,ISTJ,I
35,Male,7.03349,6.433160428,9.73165,6.858112793,Unknown,ESTP,E
21,Male,5.23337,6.037641922,2.56787,7.464366419,Unknown,INFJ,I
30,Male,9.4218,6.111677722,7.25301,6.680123542,Unknown,ESTJ,E
23,Male,0.10746,3.215553207,5.2391,6.515579933,Arts,INFJ,I
25,Female,0.64965,6.901934582,6.28184,6.003439487,Others,ISTJ,I
22,Female,3.14036,4.631486498,8.18969,3.62621673,Technology,INTP,I
27,Female,9.01376,4.648353379,2.89278,6.117581871,Technology,ENFJ,E
33,Male,4.4675,6.819660591,2.47722,6.263062644,Technology,ISFJ,I
28,Male,4.60096,6.716848355,6.96989,4.533382508,Arts,ESTP,E
35,Male,9.67907,6.266647451,2.59932,6.555608496,Unknown,ESFJ,E
27,Male,1.13182,6.106054546,7.5893,6.661738445,Unknown,ISTJ,I
30,Female,9.03344,6.324287781,6.64568,3.895738114,Sports,ESTP,E
37,Female,8.69262,4.085169433,9.69671,6.471338633,Arts,ENTJ,E
27,Male,4.08581,6.169734242,5.06777,4.814079858,Technology,ISFP,I
35,Male,0.78778,4.537190243,2.66115,5.345124589,Unknown,INFP,I
21,Male,3.35501,3.734232638,7.79503,2.660588632,Technology,INTP,I
27,Male,0.72224,3.930013854,6.87235,5.201252177,Sports,INTJ,I
42,Female,8.74808,7.443085321,4.07266,3.519921675,Arts,ESFP,E
31,Female,1.33287,6.278007551,3.939,3.712703985,Arts,ISFP,I
32,Male,5.07784,1.554722437,3.45554,6.548598628,Sports,ENFJ,E
31,Male,8.17006,4.384335157,2.70414,8.158758831,Arts,ENFJ,E
30,Male,6.9479,6.32205108,5.90052,7.371144765,Others,ESFJ,E
37,Female,6.97212,6.124944548,6.01989,5.658218831,Arts,ESTP,E
25,Female,3.86216,6.298391317,4.59431,7.123573366,Unknown,ESFJ,E
27,Female,4.10452,6.195102416,5.17934,6.804267881,Unknown,ESFJ,E
32,Male,4.05712,3.21594827,1.48672,4.436622153,Others,ENFP,E
38,Female,3.26675,8.153146499,3.79605,5.877295745,Sports,ISFJ,I
29,Male,7.68176,6.803362067,6.72211,5.03389604,Technology,ESTP,E
33,Male,3.95653,8.413224621,9.69635,6.607335247,Unknown,ISTJ,I
23,Male,3.22856,3.29442513,7.34911,6.333000969,Unknown,INTJ,I
30,Male,3.06141,2.911914381,7.21626,5.454582223,Others,INTP,I
34,Female,2.38238,7.157268404,4.09475,3.233440876,Technology,ISFP,I
27,Female,0.61826,6.038175355,7.40189,5.26917843,Technology,INTP,I
24,Male,0.56352,3.266281138,9.91494,5.360833734,Sports,INTJ,I
29,Male,0.05653,6.146803843,3.995,5.863286687,Sports,ISFJ,I
40,Female,0.57424,6.435515366,9.75565,4.581993937,Unknown,ISTP,I
28,Female,1.499,6.170831006,2.1175,4.97565539,Others,ISFP,I
29,Female,6.39963,7.141925216,6.19701,6.379534957,Arts,ESTP,E
26,Female,7.78408,4.928296177,8.44089,2.96145583,Sports,ENTP,E
33,Male,0.60765,7.277717328,5.06022,6.02723048,Arts,ISFJ,I
22,Female,5.0535,6.265780865,9.34928,6.463640661,Others,ESTJ,E
25,Male,8.92905,4.578478969,4.81583,6.691378788,Others,ENFJ,E
28,Female,7.18183,8.06383871,2.30932,4.270822376,Unknown,ESFP,E
27,Female,9.30575,4.966136176,9.13896,3.40888209,Unknown,ENTP,E
41,Male,9.13372,5.975181464,9.64649,5.262270219,Unknown,ENTP,E
25,Male,9.56091,5.963342546,6.35036,3.460935134,Arts,ENTP,E
23,Female,2.52818,7.030520292,3.528,6.402804447,Technology,ISFJ,I
24,Female,0.2901,6.389627745,0.7091,4.699959993,Technology,ISFP,I
27,Male,4.67215,3.838454967,9.87182,5.030961752,Unknown,ENTP,E
26,Male,3.19603,6.444834122,7.85048,6.468520558,Arts,ISTJ,I
30,Female,2.15382,5.818949734,8.93084,5.226739564,Technology,INTP,I
26,Female,2.69438,6.677510336,6.51143,3.375721164,Unknown,ESTP,E
27,Male,6.9094,6.299528594,6.15391,2.603474617,Others,ESFP,E
29,Female,8.65628,6.838423027,9.57822,5.135921529,Arts,ESTP,E
38,Female,1.48844,2.718615851,6.16984,3.399844262,Others,INTP,I
23,Female,7.00052,7.024958119,7.71319,3.301974537,Sports,ESTP,E
21,Male,6.85281,5.40316391,7.60337,4.71866299,Arts,ENTP,E
24,Female,2.19167,6.392698644,9.99915,6.018255477,Unknown,ISTJ,I
28,Male,5.97006,5.12548456,5.26008,1.433675888,Unknown,ENFP,E
22,Female,6.28934,5.680646175,8.44683,4.283379573,Technology,ENTP,E
29,Male,2.98994,7.101861695,0.93696,7.480697564,Unknown,ISFJ,I
20,Female,3.441,5.663769109,7.95667,6.436758106,Unknown,INTJ,I
29,Male,7.20481,5.699536668,9.52136,5.760202169,Arts,ENTP,E
35,Female,8.2102,3.706796244,9.44515,6.748059028,Others,ENTJ,E
34,Male,8.8834,6.671585745,0.66437,6.36997391,Unknown,ESFJ,E
27,Female,4.7902,6.306278678,0.61133,4.614900387,Unknown,ESFP,E
32,Male,0.34283,5.288269042,6.52433,2.696009288,Technology,INTP,I
20,Male,9.43811,4.073250271,9.52727,5.005960663,Technology,ENTP,E
28,Male,8.68255,3.522005017,6.00816,6.006383773,Others,ENFJ,E
26,Female,8.27296,6.355025715,2.32252,6.014062551,Unknown,ESFJ,E
27,Male,4.73424,5.359378371,5.57178,3.2749125,Sports,ENFP,E
22,Female,2.31313,5.582656759,0.31341,5.993413579,Others,INFP,I
31,Female,0.80338,6.220384389,3.70452,7.087102301,Arts,ISFJ,I
27,Female,2.67462,6.481474525,8.05983,6.362130657,Unknown,ISTJ,I
24,Female,3.61777,6.454911893,6.05118,5.712308743,Sports,ESTJ,E
35,Male,0.80486,5.257859069,7.40077,5.194382325,Technology,INTP,I
28,Male,5.11514,7.124162733,1.91177,6.267684527,Arts,ISFJ,I
25,Female,2.06858,5.284429605,9.72085,2.688913007,Others,INTP,I
